# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.146331410100544,4.469324241139585,0.08729171140219227,0,3.0,0.25779064124479234,0.0,0.0,0.0
 0.08925715058062944,2.158281654626114,4.4693424476831085,0.08729171140219227,0.2677714517418884,3.0000000000000004,0.25779064124479234,0.0,4.788285406547158,0.0
 0.1259674364796493,2.170132963888751,4.46939686282783,0.263071037642643,0.37790230943894804,3.0000000000000013,0.26204843149925494,0.0,6.3305915020679455,0.0
 0.15395946895441026,2.1818862014173495,4.469487179844978,0.44027716055297467,0.4618784068632309,3.0,0.2663454557267655,0.0,7.616826158164475,0.0
 0.17741098518494386,2.1935422307408023,4.469613092005781,0.6189032828263217,0.5322329555548317,3.000000000000002,0.2706802455064561,0.0,8.768201270082347,0.0
 0.19794409154338993,2.205101915388003,4.469774292581468,0.7989416920771846,0.59383227463017,3.0,0.27505121836740254,0.0,9.835018203088152,0.0
 0.21639266320909772,2.2165661188878443,4.469970474843264,0.9803837302303969,0.6491779896272935,3.000000000000006,0.2794566741572948,0.0,10.844000469401259,0.0
 0.23325323353428185,2.22793570476922,4.470201332062403,1.1632197627510665,0.6997597006028459,3.000000000000003,0.28389479095920545,0.0,11.81130879513686,0.0
 0.24885009818947781,2.2392115365610223,4.4704665575101075,1.347439147429542,0.7465502945684338,3.0000000000000018,0.2883636217217186,0.0,12.747543955050565,0.0
 0.2634090639388338,2.2503944777921463,4.470765844457609,1.5330302032595329,0.7902271918165017,2.9999999999999982,0.29286109038583025,0.0,13.660057744023645,0.0
 0.27709494866676904,2.2614853919914832,4.471098886176136,1.7199801789211797,0.8312848460003075,3.000000000000004,0.29738498834617777,0.0,14.554156653907517,0.0
 0.2900324926877588,2.272485142687927,4.471465375936914,1.9082752213194896,0.8700974780632768,2.9999999999999916,0.3019329710294873,0.0,15.433784883954607,0.0
 0.30231885822917237,2.2833945934103714,4.471865007011173,2.0979003440912987,0.9069565746875174,3.0000000000000044,0.3065025543217903,0.0,16.301937781347604,0.0
 0.3140315180678505,2.2942146076877092,4.472297472670141,2.288839396035519,0.9420945542035519,3.000000000000005,0.3110911114792396,0.0,17.16092513019503,0.0
 0.3252334569044605,2.3049460490488336,4.472762466185047,2.4810750297236064,0.9757003707133819,3.000000000000005,0.315695869770381,0.0,18.01254579141513,0.0
 0.33597672677381957,2.3155897810226382,4.47325968082712,2.6745886701949675,1.007930180321459,2.9999999999999947,0.32031390767030776,0.0,18.85820751411593,0.0
 0.34630495195294086,2.326146667138016,4.473788809867585,2.869360483875354,1.038914855858823,3.0000000000000053,0.3249421519897645,0.0,19.69901147913709,0.0
 0.3562551397648988,2.3366175709238597,4.474349546577672,3.0653693478026836,1.0687654192946967,2.999999999999983,0.32957737508677637,0.0,20.53581339503026,0.0
 0.36585901897754547,2.347003355909064,4.4749415842286115,3.2625928191820055,1.0975770569326369,3.0000000000000173,0.3342161926184561,0.0,21.369268563320816,0.0
 0.37514404834238857,2.3573048856225207,4.475564616091628,3.4610071052976576,1.1254321450271663,3.000000000000012,0.33885506153441247,0.0,22.199865749763923,0.0
 0.38413418959304263,2.3675230235931237,4.4762183354379514,3.6605870341335924,1.1524025687791284,2.999999999999994,0.3434902776844145,0.0,23.02795298185984,0.0
 0.3928505089011669,2.3776586333497653,4.47690243553881,3.8613060253359555,1.1785515267035012,2.999999999999994,0.3481179747460985,0.0,23.85375754526391,0.0
 0.4013116511895007,2.38771257842134,4.477616609665433,4.063136062037849,1.2039349535685024,2.9999999999999933,0.35273412243159075,0.0,24.67740162090821,0.0
 0.409534218720317,2.397685722336741,4.478360551089047,4.266047663350842,1.2286026561609513,3.0,0.3573345258848989,0.0,25.4989146911414,0.0
 0.4175330765894769,2.4075789286248606,4.479133953080881,4.470009857783117,1.252599229768431,2.999999999999979,0.36191482465069197,0.0,26.318243456563135,0.0
 0.4253216016889441,2.417393060814593,4.479936508912163,4.6749901575184465,1.2759648050668326,3.000000000000007,0.3664704929069678,0.0,27.135259877167837,0.0
 0.4329118874369294,2.4271289824348306,4.480767911854122,4.88095453383199,1.2987356623107884,3.0,0.37099683914823967,0.0,27.94976772524071,0.0
 0.44031491353006086,2.436787557014467,4.481627855177985,5.087867393598911,1.3209447405901829,3.0,0.3754890070370156,0.0,28.76150800008485,0.0
 0.44754068776547823,2.4463696480823947,4.482516032154981,5.295691557077675,1.342622063296435,3.0,0.37994197630734083,0.0,29.570163430720665,0.0
 0.45459836536018583,2.4558761191675087,4.483432136056339,5.504388236994513,1.3637950960805578,3.000000000000008,0.38435056430528686,0.0,30.375362283018326,0.0
 0.46149634998992833,2.465307833798701,4.4843758601532855,5.713917019145634,1.3844890499697853,2.999999999999992,0.38870942799745306,0.0,31.17668159415406,0.0
 0.46824237986353834,2.4746656555048645,4.48534689771705,5.924235844539825,1.4047271395906153,3.0000000000000084,0.3930130663905372,0.0,31.97364995735209,0.0
 0.4748436014597946,2.4839504478148933,4.48634494201886,6.1353009931494356,1.424530804379384,2.9999999999999916,0.3972558238624126,0.0,32.76574997949502,0.0
 0.4813066330250873,2.4931630742576805,4.487369686329946,6.347067069527402,1.443919899075262,2.999999999999966,0.40143189319445294,0.0,33.55242043605849,0.0
 0.4876376195206152,2.502304398362119,4.488420823921533,6.559486990200361,1.4629128585618456,3.0,0.40553532053151214,0.0,34.33305824826793,0.0
