# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.742725747933669,1.5437868250914812,89.9379450556461,0,7.0,-0.4657590511462894,0.0,0.0,0.0
 0.036043849963987115,14.742730672682253,1.5483338793453667,89.9379450556461,0.2523069497479098,7.0,-0.4657590511462894,0.0,-8.104342611563819,0.0
 0.05107742447166536,14.742745385450986,1.5529179603313668,89.8161078171594,0.35754197130165755,7.000000000000002,-0.4503524668849117,0.0,-10.23300094160251,0.0
 0.0626829553027207,14.742769794024332,1.557538769446804,89.69734840923742,0.43878068711904483,6.999999999999997,-0.4355737112903153,0.0,-11.763836141423507,0.0
 0.07252467153894848,14.74280380618676,1.562196008088999,89.58157207208406,0.5076727007726394,7.000000000000003,-0.4213906090514071,0.0,-12.94403193717382,0.0
 0.08124560525103901,14.74284732972274,1.566889377655274,89.46868802759278,0.5687192367572731,7.000000000000004,-0.4077729231623084,0.0,-13.882826477425965,0.0
 0.08917473621285388,14.74290027241673,1.5716185795429505,89.3586092783331,0.6242231534899773,7.000000000000009,-0.39469221958381295,0.0,-14.64168853274839,0.0
 0.09650700938370063,14.742962542053204,1.5763833151493505,89.25125241832855,0.6755490656859046,7.0000000000000036,-0.3821217440619246,0.0,-15.259874050436776,0.0
 0.10336912124979152,14.74303404641663,1.5811832858717954,89.146537455532,0.7235838487485408,7.000000000000002,-0.37003630846251084,0.0,-15.764524042637463,0.0
 0.10984884821165897,14.74311469329147,1.5860181931076067,89.0443876440519,0.7689419374816129,6.999999999999994,-0.35841218621373844,0.0,-16.175455210558773,0.0
 0.11600993094897558,14.743204390462195,1.5908877382541065,88.94472932618588,0.8120695166428291,6.999999999999996,-0.34722701374730025,0.0,-16.50772205958748,0.0
 0.12190035859787249,14.74330304571327,1.5957916227086157,88.8474917837458,0.8533025101851076,7.000000000000019,-0.3364597001666274,0.0,-16.77310999895197,0.0
 0.12755731106927293,14.74341056682916,1.600729547868457,88.75260709768415,0.8929011774849106,6.999999999999985,-0.3260903463959887,0.0,-16.981063849551155,0.0
 0.13301027227397724,14.743526861594338,1.6057012151309509,88.66001001529794,0.9310719059178408,7.000000000000005,-0.3161001642716973,0.0,-17.139295262462447,0.0
 0.13828307890068203,14.743651837793266,1.6107063258934198,88.56963782566098,0.9679815523047743,6.999999999999995,-0.3064714079383735,0.0,-17.254197225267404,0.0
 0.14339531817521314,14.743785403210412,1.6157445815531852,88.48143024095546,1.003767227226492,6.999999999999962,-0.29718730540529115,0.0,-17.331136228812966,0.0
 0.14836331073359732,14.743927465630243,1.6208156835075687,88.39532928514238,1.038543175135181,6.9999999999999725,-0.2882319977089499,0.0,-17.37466457188424,0.0
 0.15320081977011227,14.744077932837227,1.6259193331538921,88.31127918826947,1.0724057383907857,7.000000000000005,-0.27959048220452637,0.0,-17.38867819235906,0.0
 0.15791957416471317,14.74423671261583,1.6310552318894769,88.22922628663298,1.105437019152992,7.000000000000023,-0.27124855771897854,0.0,-17.37653656588385,0.0
 0.16252966191314583,14.744403712750518,1.6362230811116447,88.14911892830041,1.1377076333920209,7.00000000000003,-0.2631927763006817,0.0,-17.341155466771323,0.0
 0.16703983108290488,14.744578841025762,1.6414225822177173,88.07090738354617,1.1692788175803344,7.000000000000037,-0.25541039606754773,0.0,-17.285079770100257,0.0
 0.17145772352140087,14.744762005226024,1.6466534366050163,87.99454376033106,1.2002040646498064,7.000000000000025,-0.24788933979969596,0.0,-17.21054162803371,0.0
 0.17579005879640977,14.744953113135773,1.6519153456708633,87.91998192373391,1.2305304115748688,7.000000000000006,-0.24061815343025422,0.0,-17.119507208524283,0.0
 0.1800427807232126,14.745152072539478,1.65720801081258,87.84717742005216,1.2602994650624886,7.000000000000026,-0.23358596933657214,0.0,-17.01371497535682,0.0
 0.18422117536634602,14.745358791221602,1.662531133427488,87.77608740453933,1.2895482275644226,6.9999999999999805,-0.22678247201421348,0.0,-16.894707165285066,0.0
 0.1883299670130714,14.745573176966614,1.667884414912909,87.70667057286474,1.3183097690915002,7.00000000000002,-0.22019786430565533,0.0,-16.7638559156994,0.0
 0.19237339693728087,14.745795137558984,1.6732675566661648,87.63888709621006,1.3466137785609664,6.9999999999999725,-0.21382283836014243,0.0,-16.62238519735399,0.0
 0.19635528857521195,14.746024580783173,1.678680260084577,87.57269855959025,1.374487020026484,7.000000000000007,-0.20764854761101095,0.0,-16.4713893877726,0.0
 0.20027910186754064,14.746261414423653,1.684122226565467,87.50806790296737,1.4019537130727848,6.999999999999993,-0.20166657779501268,0.0,-16.31184881730315,0.0
 0.20414797888644082,14.746505546264888,1.6895931575061565,87.44495936594235,1.429035852205086,7.000000000000007,-0.19586892575500625,0.0,-16.14464338960388,0.0
 0.20796478239377042,14.746756884091349,1.6950927543039673,87.38333843442831,1.4557534767563933,7.0,-0.19024797316749512,0.0,-15.970563929856391,0.0
 0.21173212862158855,14.747015335687495,1.7006207183562212,87.32317179065105,1.48212490035112,6.999999999999964,-0.18479646754393386,0.0,-15.790322357815908,0.0
 0.21545241529669784,14.747280808837802,1.7061767510602395,87.26442726478759,1.508166907076885,6.999999999999978,-0.17950749815601208,0.0,-15.60456004937987,0.0
 0.21912784572424507,14.747553211326732,1.711760553813344,87.2070737899736,1.5338949200697154,6.999999999999932,-0.1743744818629772,0.0,-15.413855657065248,0.0
