# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.800643622269273,2.8787288804316975,3.516213143829032,34.340880264765396,0.31449053821489464,-2.0000000000000067,9.166912908450456,0.0,165.38327913947532,0.0
 1.8091505959158212,2.8808414613542688,3.517733860842369,35.74779146198463,0.2974765909217985,-1.9999999999999738,11.090572883494522,0.0,189.31086532109677,0.0
 1.8176341999631545,2.8827903286448957,3.5192213954936507,37.35382988522686,0.2805093828271319,-2.0000000000000067,13.554157817932309,0.0,218.21199970769652,0.0
 1.8260914389968612,2.8845733464239607,3.520675553084919,39.199300926777994,0.2635949047597185,-1.999999999999987,16.744788025721082,0.0,253.3526665389131,0.0
 1.8345208925792378,2.8861883788118448,3.522096138918215,41.3349254693391,0.24673599759496545,-1.999999999999987,20.922494777545683,0.0,296.2969230726901,0.0
 1.8429240880788953,2.887633289928931,3.523482958295581,43.8247664398659,0.2299296065956504,-2.000000000000003,26.447053663690628,0.0,348.8851494995282,0.0
 1.8513078307214403,2.8889059438956015,3.52483581651906,46.74972974507578,0.21316212131056037,-1.9999999999999933,33.807779701924524,0.0,413.0572210079375,0.0
 1.8596881903899833,2.8900042048322376,3.5261545188906918,50.211297820811154,0.19640140197347458,-1.9999999999999736,43.643057619463754,0.0,490.30521331639767,0.0
 1.8680974229137466,2.890925936859222,3.52743887071252,54.33438836720209,0.17958293692594798,-2.0000000000000133,56.711330951942344,0.0,580.3365695014735,0.0
 1.8765962667183334,2.891669004096937,3.5286886772865853,59.26657822548482,0.16258524931677457,-1.999999999999987,73.72433738250055,0.0,678.2816477029824,0.0
 1.8852966286342214,2.892231270665764,3.5299037439149306,65.16787404140567,0.1451845254849986,-1.9999999999999776,94.88320296013427,0.0,777.4728711176267,0.0
 1.8943170774136537,2.892610600686085,3.5310838758995966,72.1810282527204,0.1296571934637752,-1.7213480615983952,118.96980842428984,0.0,875.2747187875016,0.0
 1.9036741783126394,2.8928048582782835,3.5322288785426257,80.37106211074637,0.11857445954817707,-1.1844196226204544,142.24849753378064,0.0,963.9898153064561,0.0
 1.9132852432417842,2.8928119075627396,3.5333385571460596,89.63603081669098,0.11234708803082034,-0.6479377221220024,158.45514863974185,0.0,1025.7646353594828,0.0
 1.923029998030973,2.8926296126598365,3.53441271701194,99.6318556596909,0.11126420961483448,-0.11112423446377954,161.55448577653073,0.0,1043.801323324138,0.0
 1.9327673006499035,2.8922558376899565,3.535451163442309,109.79566501893812,0.11542403829347171,0.42720544296836743,150.11962339266097,0.0,1012.30634864256,0.0
 1.9423614470763773,2.891688446773481,3.536453701739209,119.50788035626378,0.12471438191714683,0.9683345667979075,128.58695681243958,0.0,940.5199319944363,0.0
 1.951705635293188,2.8909253040307927,3.5374201372046805,128.29627562248191,0.13885385133363767,1.513183284456213,103.73233059104547,0.0,844.8024199878569,0.0
 1.9607486682075113,2.8899642735822733,3.5383502751407665,135.93585171253198,0.15693991716228387,1.9999999999999816,80.65636475661336,0.0,733.1088959230711,0.0
 1.9695866654167673,2.888803219548305,3.5392439208495086,142.41506608878086,0.174615911580796,2.000000000000006,61.61188848311305,0.0,618.4787157250302,0.0
 1.9783665579653593,2.88744000604927,3.5401008796329476,147.8452427564378,0.19217569667797982,1.9999999999999747,46.85777429446398,0.0,515.4829461377486,0.0
 1.9871688670473715,2.8858724972055496,3.5409209567931264,152.3826829748485,0.20978031484200424,2.000000000000006,35.77510150381428,0.0,428.6119906527614,0.0
 1.9960372483061157,2.8840985571375275,3.541703957632087,156.18377752002652,0.2275170773594926,1.9999999999999876,27.546875752879743,0.0,357.5023746244799,0.0
 2.0049943514090764,2.882116049965584,3.5424496874518705,159.38596314909128,0.24543128356541438,2.0000000000000404,21.441056837986928,0.0,300.0049471969161,0.0
